"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"-1","GO:0033267","axon part","25/802","213/14347",0.000359620773674471,0.00310017908340062,0.00248666995952765,"Mbp/Gpm6a/Spock1/Adcyap1/Cplx1/Snap25/Syt1/Snca/Vamp2/Mag/Sirt2/Syp/Scamp1/Ermn/Syt2/Ap1s1/Scn1b/Npy/Rpl26/Bdnf/Crhbp/Calb2/Rab3a/Syt11/Tubb4a",25,"CC"
"-1","GO:1990542","mitochondrial transmembrane transport","11/793","47/14177",4.26663161314942e-05,0.00311464107759908,0.00292779203798874,"Cox5b/Ndufa13/Tomm22/Timm10/Ucp2/Tomm20/Slc25a23/Pam16/Mpc2/Cyc1/Atp5o",11,"BP"
"1","GO:0008088","axo-dendritic transport","11/739","49/14177",3.3856958286504e-05,0.00331153296764187,0.00290202499598606,"Dst/Myo5a/Kif1b/Nefm/Htt/Ap3d1/Nefl/Spg11/Kif5c/Ap3b1/Ap3b2",11,"BP"
"1","GO:0001750","photoreceptor outer segment","9/740","46/14347",0.000485197983996116,0.00338991658151953,0.00239023848958087,"Myo5a/Shank2/Cep290/Map1a/Map1b/Myrip/Opn3/Phlpp2/Pcdh15",9,"CC"
"-1","GO:0043492","ATPase activity, coupled to movement of substances","16/784","103/14123",0.000167755064150037,0.00353810680752806,0.00312500661765939,"Atp1b2/Atp6v1d/Atp6v1g2/Atp5h/Atp5e/Atp5d/Atp6v1a/Atp5g1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Atp6v0e2/Atp5b/Atp5c1/Atp5o",16,"MF"
"-1","GO:0022804","active transmembrane transporter activity","30/784","267/14123",0.000186989458322803,0.00376150204412253,0.00332231880485112,"Atp1b2/Slc32a1/Slc6a11/Atp6v1d/Atp6v1g2/Atp5h/Slc1a3/Atp5e/Slc6a7/Slc9a1/Slc6a9/Slc11a2/Atp5d/Slc24a3/Tomm20/Atp6v1a/Slc13a3/Slc25a4/Atp5g1/Slc6a1/Atp6v0b/Atp5l/Atp5g2/Atp6v1f/Slc23a2/Slc25a5/Atp6v0e2/Atp5b/Atp5c1/Atp5o",30,"MF"
"-1","GO:0003924","GTPase activity","27/784","230/14123",0.000189155993598116,0.00376150204412253,0.00332231880485112,"Gnai1/Rnd2/Tuba1b/Arl3/Rap2b/Diras1/Gng3/Rab5b/Arl1/Diras2/Rhoa/Rab1a/Gnao1/Nras/Rhob/Rasl10b/Cdc42/Rab31/Rab3b/Rab27a/Rab15/Rheb/Gna11/Rab10/Rab3a/Rab5c/Tubb4a",27,"MF"
"1","GO:0050839","cell adhesion molecule binding","39/732","408/14123",0.00016685586709374,0.00396878598158682,0.0035002095427935,"Sptbn1/Sptan1/Sptbn2/Plec/Pi4ka/Mprip/Flnb/Ank3/Dbn1/Myh9/Tjp1/Iqgap1/Lima1/Actn1/Cgn/Utrn/Hcfc1/Dock9/Myo6/Ppfibp1/Dsp/Hspa5/Phldb2/Grin2b/Itga3/Erc1/Stxbp6/Usp8/Golga3/Epb41l1/Msn/Snd1/Ahnak/Eif4g1/Gapvd1/Cd46/L1cam/Fasn/Gcn1l1",39,"MF"
"1","GO:0035869","ciliary transition zone","10/740","57/14347",0.000597433369567662,0.00411914586386125,0.00290441984374307,"Rpgrip1l/Cep290/Myo7a/Cep131/2410089E03Rik/Pcm1/Ttbk2/Topors/Adgrv1/Cc2d2a",10,"CC"
"1","GO:0043197","dendritic spine","18/740","148/14347",0.000613081065682556,0.00417213608334622,0.00294178337736948,"Ppp1r9a/Myh10/Syne1/Dbn1/Shank2/Myo5b/Lrrc7/Actn1/Frmpd4/Calb1/Dgki/Sipa1l1/Dock10/Pde4b/Dnm3/Grin2b/Gria3/Usp8",18,"CC"
"1","GO:1990752","microtubule end","6/740","22/14347",0.000675729490269221,0.00453951606283425,0.00320082390127526,"Myo5a/Clip1/Clip2/Apc/Nin/Aspm",6,"CC"
"1","GO:0031527","filopodium membrane","5/740","15/14347",0.000701240982874937,0.00465126930413249,0.00327962138559764,"Syne2/Dmd/Utrn/Itga3/Msn",5,"CC"
"1","GO:0018105","peptidyl-serine phosphorylation","28/739","239/14177",5.11377024137827e-05,0.00488543445385626,0.00428129601603762,"Avp/Sptbn4/Dmd/Mast4/Caprin2/Phip/Nos1/Rictor/Taf1/Atm/Ern1/Smg1/Dock7/Clk1/Lrrk2/Ogt/Atr/Tnks/Ttbk2/Nsd1/Prkdc/Pkd1/Angpt1/Eif4g1/Atp2b4/Fnip1/Ikbkb/Ntrk3",28,"BP"
"1","GO:0032947","protein complex scaffold","11/732","60/14123",0.000224641364310123,0.00515900512519109,0.00454990494682572,"Akap6/Akap11/Akap9/Akap12/Itsn1/Lrrk2/Akap13/Tnrc6a/AI314180/Rb1cc1/Mapk8ip3",11,"MF"
"-1","GO:0030141","secretory granule","25/802","221/14347",0.000625527389531832,0.00530107957230366,0.00425202382536357,"Sparc/Hcrt/Pomc/Sod1/Scg2/Cartpt/Trh/Pcsk1n/Syt1/Snca/Prkaca/Vamp2/Scamp1/Serpine2/Bdnf/Lamp1/Chga/Cdc42/Rab3b/Rab27a/Rph3a/Crhbp/Rab10/Ebag9/Rab3a",25,"CC"
"1","GO:0044309","neuron spine","18/740","152/14347",0.000842090455573001,0.00551569248400315,0.00388912828823846,"Ppp1r9a/Myh10/Syne1/Dbn1/Shank2/Myo5b/Lrrc7/Actn1/Frmpd4/Calb1/Dgki/Sipa1l1/Dock10/Pde4b/Dnm3/Grin2b/Gria3/Usp8",18,"CC"
"1","GO:0060249","anatomical structure homeostasis","31/739","280/14177",6.1473649802916e-05,0.00573714370898928,0.00502768192608603,"Kmt2a/Atrx/Ankrd11/Dmd/Cep290/Apc/Map1a/Ptger4/Atm/Nf1/Slx4/Calb1/Tep1/Smg1/Pkib/Ylpm1/Atr/Tnks/Fgf7/Lca5/Prkdc/Col11a2/Crocc/Smc5/Adgrv1/Acaca/Mink1/Xrn1/Gaa/Pcdh15/Hmbox1",31,"BP"
"1","GO:0071539","protein localization to centrosome","8/739","28/14177",6.42426023888771e-05,0.00573714370898928,0.00502768192608603,"Cep250/Apc/Cep131/C2cd3/Pcm1/Htt/Golgb1/4933427D14Rik",8,"BP"
"1","GO:1905508","protein localization to microtubule organizing center","8/739","28/14177",6.42426023888771e-05,0.00573714370898928,0.00502768192608603,"Cep250/Apc/Cep131/C2cd3/Pcm1/Htt/Golgb1/4933427D14Rik",8,"BP"
"-1","GO:0017022","myosin binding","10/784","49/14123",0.00029909295556373,0.00578246380756544,0.0051073183055327,"Fxyd1/Myl12b/Snap25/Vamp2/Rhoa/Myl9/Rab3b/Rab27a/Rab10/Rab3a",10,"MF"
"1","GO:0097061","dendritic spine organization","13/739","71/14177",6.6363199514279e-05,0.00580042603414166,0.0050831386862001,"Ppp1r9a/Dbn1/Kalrn/Myo5b/Caprin2/Sipa1l1/Lrrk2/Dock10/Srcin1/Dnm3/Grin2b/Itga3/Hdac6",13,"BP"
"1","GO:0048813","dendrite morphogenesis","20/739","146/14177",6.9682659292475e-05,0.00596367425778098,0.00522619944693562,"Ppp1r9a/Syne1/Dbn1/Kalrn/Myo5b/Caprin2/Prex2/Sipa1l1/Lrrk2/Dock10/Srcin1/Dnm3/Cacna1a/Tnik/Kndc1/Hdac6/Fmn1/Mink1/Sema3a/Mapk8ip2",20,"BP"
"1","GO:0005923","bicellular tight junction","13/740","93/14347",0.000938722244742435,0.00607272168203748,0.0042818909409304,"Ank3/Ash1l/Mpdz/Amot/Tjp1/Epb41l4b/Rpgrip1l/Apc/Usp53/Cgnl1/Cgn/Frmd4a/Arhgap17",13,"CC"
"-1","GO:0042273","ribosomal large subunit biogenesis","12/793","59/14177",8.47354012406789e-05,0.00608084218394974,0.00571604910064241,"Rpl14/Rpl38/Rpl11/Rpl35/Rpl10/Rpl10a/Rpl5/Snu13/Rpl35a/Rpl26/Rpl12/Rpl6",12,"BP"
"1","GO:0032970","regulation of actin filament-based process","32/739","296/14177",7.44720532927872e-05,0.00618896554080911,0.00542363095104986,"Sptb/Sptbn1/Sptan1/Ank2/Ppp1r9a/Dbn1/Myh9/Akap6/Actn2/Ssh2/Gsn/Kank1/Lima1/Ep300/Alms1/Ptger4/Rictor/Neb/Dsp/Ryr2/Slit2/Akap13/Pde4b/Phldb2/Lrp1/Ccdc88a/Frmd6/Pam/Fmn1/Grhl3/Sema5a/Ntrk3",32,"BP"
"1","GO:0034086","maintenance of sister chromatid cohesion","5/739","10/14177",7.68347718065396e-05,0.00618896554080911,0.00542363095104986,"Atrx/Nipbl/Fam178a/Tnks/Smc5",5,"BP"
"1","GO:0034088","maintenance of mitotic sister chromatid cohesion","5/739","10/14177",7.68347718065396e-05,0.00618896554080911,0.00542363095104986,"Atrx/Nipbl/Fam178a/Tnks/Smc5",5,"BP"
"-1","GO:0051480","regulation of cytosolic calcium ion concentration","29/793","242/14177",8.78056239260532e-05,0.00619615019504849,0.0058244397204282,"Hcrt/Thy1/Dbi/Pmch/Ywhae/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Snca/Htr2c/Agt/Fis1/Hrh3/Gng3/Gstm7/Tmbim6/Eif5a/S1pr1/Tac1/Fzd2/Prnp/Adra1b/Hcrtr2/Trhr/Cckbr/Calb2/Gpr17",29,"BP"
"-1","GO:0005770","late endosome","19/802","151/14347",0.000760493758492976,0.00633744798744147,0.00508330038571621,"Cst3/Apoe/Map1lc3a/Gja1/Cd63/Lamtor5/Mapk3/Slc11a2/Arf1/Lamp1/Rhob/Lamtor2/Rab31/Vti1b/Rab27a/Crhbp/Lamtor1/Tmem9/Sdf4",19,"CC"
"-1","GO:0015370","solute:sodium symporter activity","8/784","33/14123",0.000349233214378474,0.0065693599245248,0.00580233846933225,"Slc32a1/Slc6a11/Slc1a3/Slc6a7/Slc6a9/Slc13a3/Slc6a1/Slc23a2",8,"MF"
"-1","GO:0015988","energy coupled proton transmembrane transport, against electrochemical gradient","7/793","21/14177",9.71628297481295e-05,0.00674405608448493,0.00633947643274681,"COX1/Atp6v1a/Atp5g1/Atp6v0b/Atp5g2/Atp6v1f/Atp6v0e2",7,"BP"
"1","GO:0072698","protein localization to microtubule cytoskeleton","9/739","37/14177",9.0059437959633e-05,0.00711469559881101,0.00623488416643613,"Cep250/Apc/Cep131/C2cd3/Pcm1/Htt/Golgb1/4933427D14Rik/Diaph1",9,"BP"
"1","GO:0019905","syntaxin binding","13/732","83/14123",0.000321489193053626,0.0071370600857905,0.00629441999031311,"Sptan1/Myo5a/Unc13b/Unc13a/Stxbp3/Unc13c/Lrrk2/Sytl5/Cacna1a/Stxbp5/Stxbp5l/Dapk1/Sytl2",13,"MF"
"1","GO:0070160","occluding junction","13/740","95/14347",0.00114841013682799,0.00733862087436426,0.00517447956388481,"Ank3/Ash1l/Mpdz/Amot/Tjp1/Epb41l4b/Rpgrip1l/Apc/Usp53/Cgnl1/Cgn/Frmd4a/Arhgap17",13,"CC"
"1","GO:0051648","vesicle localization","23/739","185/14177",9.54212618643443e-05,0.00739604799507031,0.0064814442021064,"Sptbn2/Myo5a/Unc13b/Unc13a/Actn4/Ston2/Pclo/Unc13c/Myo5b/Myo7a/Fyco1/Lrrk2/Htt/Myrip/Ap3d1/Sytl5/Dnm3/Cacna1a/Spg11/Cadps2/Pcdh17/Ap3b1/Ap3b2",23,"BP"
"1","GO:0080182","histone H3-K4 trimethylation","6/739","16/14177",0.000100323080920988,0.00751378354834683,0.00658462044158924,"Kmt2a/Kmt2b/Ogt/Ctr9/Ncoa6/Tet2",6,"BP"
"1","GO:0060996","dendritic spine development","16/739","105/14177",0.000102303292961015,0.00751378354834683,0.00658462044158924,"Ppp1r9a/Dbn1/Kalrn/Myo5b/Caprin2/Arid1b/Sipa1l1/Lrrk2/Dock10/Fstl4/Srcin1/Nrg1/Dnm3/Hdac6/Uba6/Tsc2",16,"BP"
"1","GO:0001701","in utero embryonic development","36/739","355/14177",0.000102427429091388,0.00751378354834683,0.00658462044158924,"Myh10/Birc6/Myh9/Ttn/Sf3b1/Amot/Tjp1/Bptf/Rpgrip1l/Ankrd11/Setd2/Ncor2/C2cd3/Foxp1/Kmt2d/Ctr9/Hectd1/Smarca4/Slit2/Chd8/Nog/Grin2b/Ncoa6/Pcnt/Tanc2/Lrp1b/Thoc2/Kdm6a/Pkd1/Usp9x/Angpt1/Mapk8ip3/Arnt2/Resp18/Plcg1/Ubr3",36,"BP"
"-1","GO:0042552","myelination","17/793","109/14177",0.000110545167017112,0.00754916511532984,0.00709628652787264,"Mbp/Mal/Sod1/Plp1/Ppp3r1/Mag/Sirt2/Fa2h/Pllp/Gjc3/Wasf3/Ugt8a/Tcf7l2/Qk/Ndrg1/Mall/Tspan2",17,"BP"
"-1","GO:0072503","cellular divalent inorganic cation homeostasis","37/793","346/14177",0.000115793064744939,0.0077820291449218,0.00731518091563268,"Hcrt/Thy1/Apoe/Dbi/Pmch/Ywhae/S100b/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Snca/Htr2c/Mt1/Agt/Fis1/Hrh3/Gng3/Gstm7/Slc24a3/Tmbim6/Eif5a/S1pr1/Tac1/Fzd2/Prnp/Slc25a23/Adra1b/Hcrtr2/Trhr/Cckbr/Tmco1/Selenok/Calb2/Gpr17/Slc39a4",37,"BP"
"1","GO:0060589","nucleoside-triphosphatase regulator activity","28/732","270/14123",0.000373185167442093,0.0080174619844011,0.00707087685679756,"Myo9a/Ranbp2/Ralgapa1/Chml/Arhgap21/Tiam2/Prex2/Nf1/Dgki/Sipa1l1/Lrrk2/Sipa1l2/Srgap1/Slit2/Arhgap23/Sgsm1/Stxbp5/Myo9b/Arhgap32/Gapvd1/Stxbp5l/Fnip1/Tsc2/Depdc5/Arhgap17/Arhgap20/Krit1/Tbc1d9b",28,"MF"
"-1","GO:0007270","neuron-neuron synaptic transmission","20/793","142/14177",0.000123160606425832,0.00814784386885896,0.00765905021210644,"Dbi/Glul/Pmch/Car2/Adcyap1/Syt1/Snca/Pink1/Prkaca/Glra2/Slc6a9/Glrb/Tac1/Serpine2/Cnih2/Bdnf/Slc6a1/Rab3b/Crhbp/Cckbr",20,"BP"
"1","GO:0070840","dynein complex binding","6/732","20/14123",0.000393574702947544,0.00819127350509576,0.00722416724489242,"Apc/Tpr/Bicd2/Bicd1/Hdac6/Smc3",6,"MF"
"-1","GO:0044708","single-organism behavior","42/793","413/14177",0.000127822342658352,0.00832615075100713,0.00782666036584988,"Ptn/Dbi/Cnp/Penk/Pmch/Dynlrb1/Ptgds/S100b/Cartpt/Sez6l/Sez6/Adcyap1/Gm2a/Gja1/Trh/Slc1a3/Snap25/Snca/Kcnip3/Htr2c/Igf2/Mdk/Ptpn5/Hrh3/Gng7/Rcan1/Slc11a2/Zfp385a/Glrb/Tac1/Serpine2/Gad1/Prnp/Bdnf/Slc6a1/Adra1b/Nts/Egr1/Slitrk1/Hcrtr2/Crhbp/Abhd12",42,"BP"
"1","GO:0051651","maintenance of location in cell","14/739","85/14177",0.000117056392532767,0.00833996882862875,0.00730863870084311,"Mprip/Syne1/Ank3/Dbn1/Syne2/Gsn/Arhgap21/Dzip1/Hspa5/Tnrc6a/Topors/Aspm/Pkd1/Gaa",14,"BP"
"1","GO:0044708","single-organism behavior","40/739","413/14177",0.00011775029018025,0.00833996882862875,0.00730863870084311,"Kmt2a/Sptbn2/Kalrn/Shank2/Oxt/Avp/Kmt2b/Myh14/Sptbn4/Glp1r/Th/Scn9a/Nos1/Ptger4/Prex2/Oprk1/Nf1/Foxp2/Gabrg2/Calb1/Dgki/Lrrk2/Agtpbp1/Htt/Unc79/Nog/Adcy8/Grin2b/Itga3/Cacna1a/Abca7/Trpm7/Esr2/Eif2ak4/Eif4g1/Uba6/Pcdh15/Pcdh17/Ubr3/Mapk8ip2",40,"BP"
"1","GO:0099738","cell cortex region","5/740","17/14347",0.00132577440699423,0.00835038618551596,0.00588787776439554,"Unc13a/Pclo/Myo5b/Bsn/Phldb2",5,"CC"
"1","GO:0016528","sarcoplasm","10/740","63/14347",0.00133861152592241,0.00835038618551596,0.00588787776439554,"Plec/Ank3/Syne2/Akap6/Gsn/Nos1/Itpr2/Ryr2/Ryr3/Ryr1",10,"CC"
"-1","GO:0005844","polysome","9/802","47/14347",0.00101939252916083,0.00835567646853138,0.0067021320726536,"Rps25/Rpl29/Rps4x/Msi1/Rps3/Naa38/Rps6/Rpl17/Psma6",9,"CC"
"1","GO:0051705","multi-organism behavior","11/739","56/14177",0.000124015563663184,0.00863484636488744,0.00756705134216037,"Kalrn/Shank2/Oxt/Avp/Pcm1/Vps13a/Htt/Grin2b/Tsc2/Ubr3/Mapk8ip2",11,"BP"
"-1","GO:0098662","inorganic cation transmembrane transport","42/793","414/14177",0.000134832155715699,0.00864968708030712,0.0081307875719467,"COX1/Thy1/Atp1b2/Dbi/Cox5b/Cox8a/Ywhae/Fkbp1a/Atp5h/Fxyd1/Atp5e/Snca/Kcnip3/Htr2c/Sumo1/Atp5k/Vamp2/Slc9a1/Atp5j/Gstm7/Slc11a2/Atp5d/Slc24a3/S100a1/Scn1b/Atp6v1a/Prnp/Slc25a23/Atp5g1/Atp6v0b/Atp5l/Slc9a3r1/Arf1/Atp5g2/Atp6v1f/Atp6v0e2/Tmco1/Atp5b/Atp5c1/Cyc1/Atp5o/Slc39a4",42,"BP"
"1","GO:0051650","establishment of vesicle localization","21/739","165/14177",0.000135837634052138,0.00896698871645275,0.00785812058890699,"Sptbn2/Myo5a/Unc13b/Unc13a/Actn4/Ston2/Pclo/Unc13c/Myo7a/Fyco1/Lrrk2/Htt/Myrip/Ap3d1/Sytl5/Dnm3/Cacna1a/Spg11/Cadps2/Ap3b1/Ap3b2",21,"BP"
"1","GO:0043087","regulation of GTPase activity","28/739","253/14177",0.000138499972626484,0.00896698871645275,0.00785812058890699,"Kalrn/Myo9a/Amot/Iqgap1/Ralgapa1/Apc2/Arhgap21/Rictor/Dock9/Nf1/Dock7/Plxnc1/Dock11/Dgki/Sipa1l1/Lrrk2/Dock10/Iqsec3/Arhgap23/Sgsm1/Myo9b/Iqsec1/Gapvd1/Tsc2/Grhl3/Ric1/Tbc1d9b/Ntrk3",28,"BP"
"1","GO:0018023","peptidyl-lysine trimethylation","9/739","39/14177",0.000139699921580569,0.00896698871645275,0.00785812058890699,"Kmt2a/Atrx/Kmt2b/Setd2/Ogt/Ctr9/Ncoa6/Tet2/Kmt5b",9,"BP"
"1","GO:0035176","social behavior","9/739","39/14177",0.000139699921580569,0.00896698871645275,0.00785812058890699,"Kalrn/Shank2/Oxt/Avp/Pcm1/Vps13a/Htt/Tsc2/Mapk8ip2",9,"BP"
"1","GO:0051703","intraspecies interaction between organisms","9/739","39/14177",0.000139699921580569,0.00896698871645275,0.00785812058890699,"Kalrn/Shank2/Oxt/Avp/Pcm1/Vps13a/Htt/Tsc2/Mapk8ip2",9,"BP"
"1","GO:0042383","sarcolemma","16/740","134/14347",0.00146729280467051,0.00904542858408641,0.00637795386302598,"Dst/Ank2/Plec/Ank3/Akap6/Dmd/Synm/Nos1/Utrn/Ryr2/Dysf/Ryr1/Msn/Ahnak/Atp2b4/Adra1a",16,"CC"
"-1","GO:0006874","cellular calcium ion homeostasis","35/793","324/14177",0.000144084229767574,0.00910526311695385,0.0085590333503723,"Hcrt/Thy1/Apoe/Dbi/Pmch/Ywhae/S100b/Fkbp1a/Adcyap1/Gja1/Ednrb/Fxyd1/Snca/Htr2c/Agt/Fis1/Hrh3/Gng3/Gstm7/Slc24a3/Tmbim6/Eif5a/S1pr1/Tac1/Fzd2/Prnp/Slc25a23/Adra1b/Hcrtr2/Trhr/Cckbr/Tmco1/Selenok/Calb2/Gpr17",35,"BP"
"1","GO:0060997","dendritic spine morphogenesis","11/739","57/14177",0.000146542568789109,0.0092614903474717,0.00811620380985835,"Ppp1r9a/Dbn1/Kalrn/Myo5b/Caprin2/Sipa1l1/Lrrk2/Dock10/Srcin1/Dnm3/Hdac6",11,"BP"
"1","GO:0005096","GTPase activator activity","24/732","220/14123",0.000461614267269352,0.00931621521216328,0.00821629222125353,"Myo9a/Ranbp2/Ralgapa1/Chml/Arhgap21/Tiam2/Prex2/Nf1/Sipa1l1/Lrrk2/Sipa1l2/Srgap1/Arhgap23/Sgsm1/Stxbp5/Myo9b/Arhgap32/Gapvd1/Stxbp5l/Tsc2/Depdc5/Arhgap17/Arhgap20/Tbc1d9b",24,"MF"
"1","GO:0018209","peptidyl-serine modification","28/739","255/14177",0.000158405261573896,0.00985952749311461,0.00864028699493978,"Avp/Sptbn4/Dmd/Mast4/Caprin2/Phip/Nos1/Rictor/Taf1/Atm/Ern1/Smg1/Dock7/Clk1/Lrrk2/Ogt/Atr/Tnks/Ttbk2/Nsd1/Prkdc/Pkd1/Angpt1/Eif4g1/Atp2b4/Fnip1/Ikbkb/Ntrk3",28,"BP"
"-1","GO:0006839","mitochondrial transport","28/793","238/14177",0.000158578838314743,0.00987386472683267,0.00928152612489231,"Cnp/Cox5b/Ndufa13/Rpl28/Fzd5/Slc1a3/Nptx1/Tomm22/Pink1/Atpif1/Ptpn5/Fis1/Slc9a1/Timm10/Ucp2/Ubl5/Ppp2r2b/Tomm20/Aip/Slc25a4/Slc25a23/Ube2l3/Pam16/Mpc2/Slc25a5/Cyc1/Atp5o/Atf2",28,"BP"
